Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
21,"The Veggie Table: My Favorite Non-Dairy Alternatives | Food Network Healthy Eats: Recipes, Ideas, and Food News | Food Network",https://www.foodnetwork.com/healthyeats/2010/10/the-veggie-table-my-favorite-non-dairy-alternatives,http://www.purelydecadent.com/products/purely_decadent_Coconut_Milk.html,coconut milk ice cream,38,113,False,False,False,True,False,False,False,False,2023-11-11,2025-02-05,False,False
19,Coconut Milk - Coconut Milk Replaces Soy Milk,https://www.delish.com/cooking/a30121/coconut-milk-the-new-soy-milk/,http://www.purelydecadent.com/products/coconut_milk_beverage.html,this coconut milk is packaged just the same way soy milk would be,23,52,False,False,False,True,False,False,False,False,2024-11-05,2025-05-02,False,False
19,Coconut Milk - Coconut Milk Replaces Soy Milk,https://www.delish.com/cooking/a30121/coconut-milk-the-new-soy-milk/,http://www.purelydecadent.com/products/coconut_yogurt.html,Passionate Mango and Pina Colada.,23,52,False,False,False,True,False,False,False,False,2023-06-18,2025-05-02,False,False
18,Super Saving Sunday! - Oct. 3 | ABC7 Los Angeles | abc7.com - ABC7 Los Angeles,https://abc7.com/archive/7703663/,http://www.purelydecadent.com/products/coupon.html,$1.00/1 So Delicious Milk Printable,66,44,False,False,False,True,False,False,False,False,2024-04-22,2025-05-12,False,False
17,Super Saving Sunday! - Oct. 3 | 6abc Philadelphia | 6abc.com - 6abc Philadelphia,https://6abc.com/archive/7703663/,http://www.purelydecadent.com/products/coupon.html,$1.00/1 So Delicious Milk Printable,65,50,False,False,False,True,False,False,False,False,2024-04-09,2025-05-31,False,False
17,Super Saving Sunday! - Oct. 3 | ABC7 New York | abc7ny.com - ABC7 New York,https://abc7ny.com/archive/7703663/,http://www.purelydecadent.com/products/coupon.html,$1.00/1 So Delicious Milk Printable,65,58,False,False,False,True,False,False,False,False,2024-05-01,2025-05-18,False,False
17,Expo West 2009- Vegan buzz - HappyCow,https://www.happycow.net/blog/expo-west-2009-vegan-buzz/,http://www.purelydecadent.com/,link,27,39,True,False,False,True,False,False,False,False,2023-06-18,2025-05-01,False,False
16,Super Saving Sunday! - Oct. 3 | ABC13 Houston | abc13.com - ABC13 Houston,https://abc13.com/archive/7703663/,http://www.purelydecadent.com/products/coupon.html,$1.00/1 So Delicious Milk Printable,66,47,False,False,False,True,False,False,False,False,2024-04-11,2025-05-30,False,False
16,Super Saving Sunday! - Oct. 3 | ABC7 Chicago | abc7chicago.com - ABC7 Chicago,https://abc7chicago.com/archive/7703663/,http://www.purelydecadent.com/products/coupon.html,$1.00/1 So Delicious Milk Printable,65,49,False,False,False,True,False,False,False,False,2024-04-27,2025-05-25,False,False
16,So Delicious Coconut Milk Beverage. 50% RDA B12! - HealthyHappyLife.com,https://healthyhappylife.com/so-delicious-coconut-milk-beverage-50/,http://www.purelydecadent.com/index.html,Turtle Mountain,18,85,True,False,False,True,False,False,False,False,2022-01-25,2025-03-07,False,False
