Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,First seen,Last seen,New link,Lost link,Referring Domain
21,"Coronavirus live blog, May 7, 2020: Groups demand better pay, protections for front-line workers during pandemic - Chicago Sun-Times",https://chicago.suntimes.com/essential-coronavirus-news/2020/5/7/21250359/latest-coronavirus-news-live-updates-chicago-illinois-2020,https://www.righttorecovery.org/policy-demands,policy changes across the board,29,155,False,False,False,True,False,False,False,2024-07-27,2025-04-18,False,False,chicago.suntimes.com
21,"Coronavirus live blog, May 8, 2020: Nonprofits distribute thousands of pounds of food, PPE in Bronzeville - Chicago Sun-Times",https://chicago.suntimes.com/essential-coronavirus-news/2020/5/8/21251789/latest-coronavirus-news-live-updates-chicago-illinois-2020,https://www.righttorecovery.org/policy-demands,policy changes across the board,25,154,False,False,False,True,False,False,False,2024-08-05,2025-04-21,False,False,chicago.suntimes.com
20,Chicago Teachers to the Mayor: Put Human Needs Ahead of Banks | The Nation,https://www.thenation.com/article/politics/chicago-teachers-banks-lightfoot/,https://www.righttorecovery.org/,Right to Recovery,25,82,False,False,False,True,False,False,False,2024-07-06,2025-03-26,False,False,thenation.com
17,"‘Back to business as usual isn’t going to cut it:’ Groups demand better pay, protections for front-line workers during pandemic - Chicago Sun-Times",https://chicago.suntimes.com/2020/5/7/21250757/coronavirus-covid-19-right-to-recovery-downtown-thompson-center-caravan,https://www.righttorecovery.org/policy-demands,policy changes across the board,23,124,False,False,False,True,False,False,False,2024-08-05,2025-04-27,False,False,chicago.suntimes.com
17,"Spend Federal Relief Funds on Direct Aid to Chicagoans, Progressive Groups Tell City Officials | Chicago News | WTTW",https://news.wttw.com/2021/03/25/spend-federal-relief-funds-direct-aid-chicagoans-progressive-groups-tell-city-officials,https://www.righttorecovery.org/,launched a website,15,153,False,False,False,True,False,False,False,2024-02-21,2025-04-25,False,False,news.wttw.com
15,Chicago Teachers to the Mayor: Put Human Needs Ahead of Banks | The Nation,https://cfnation.thenation.com/article/politics/chicago-teachers-banks-lightfoot/,https://www.righttorecovery.org/,Right to Recovery,18,48,False,False,False,True,False,False,False,2024-05-26,2025-03-27,False,False,cfnation.thenation.com
15,Chicago Teachers to the Mayor: Put Human Needs Ahead of Banks | The Nation,https://qa.thenation.com/article/politics/chicago-teachers-banks-lightfoot/,https://www.righttorecovery.org/,Right to Recovery,32,97,False,False,False,True,False,False,False,2024-03-31,2025-04-16,False,False,qa.thenation.com
14,Chicago Teachers to the Mayor: Put Human Needs Ahead of Banks – The Nation,https://athletics.thenation.com/article/politics/chicago-teachers-banks-lightfoot/,https://www.righttorecovery.org/,Right to Recovery,26,80,False,False,False,True,False,False,False,2024-08-11,2025-04-27,False,False,athletics.thenation.com
14,"Spend Federal Relief Funds on Direct Aid to Chicagoans, Progressive Groups Tell City Officials | Chicago News | WTTW",https://dev-chicagotonight.wttw.com/2021/03/25/spend-federal-relief-funds-direct-aid-chicagoans-progressive-groups-tell-city-officials,https://www.righttorecovery.org/,launched a website,15,152,False,False,False,True,False,False,False,2024-03-05,2025-01-04,False,False,dev-chicagotonight.wttw.com
14,Teachers’ unions and COVID-19: time to step up – School Magazine,https://educationactiontoronto.com/articles/teachers-unions-and-covid-19-time-to-step-up/,https://www.righttorecovery.org/,“Illinois has a #RightToRecovery from COVID-19”,5,8,False,False,False,True,False,False,False,2024-06-28,2025-04-27,False,False,educationactiontoronto.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive,https://www.righttorecovery.org/policy-demands,demands,38,46,False,False,False,True,False,False,False,2024-07-26,2025-05-01,False,False,jacobin.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive,https://www.righttorecovery.org/,Right to Recovery,38,46,False,False,False,True,False,False,False,2024-03-29,2025-05-01,False,False,jacobin.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive/,https://www.righttorecovery.org/,Right to Recovery,38,46,False,False,False,True,False,False,False,2024-08-16,2025-04-06,False,False,jacobin.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive/,https://www.righttorecovery.org/policy-demands,demands,38,46,False,False,False,True,False,False,False,2024-08-16,2025-04-06,False,False,jacobin.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://staging.jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive,https://www.righttorecovery.org/,Right to Recovery,41,44,False,False,False,True,False,False,False,2024-07-24,2024-11-10,False,False,staging.jacobin.com
14,Lori Lightfoot’s Coronavirus Response in Chicago Has Been Anything But “Progressive”,https://staging.jacobin.com/2020/05/lori-lightfoot-chicago-mayor-coronavirus-progressive,https://www.righttorecovery.org/policy-demands,demands,41,44,False,False,False,True,False,False,False,2024-07-24,2024-11-10,False,False,staging.jacobin.com
13,Resources to Aid Families During the COVID‑19 Shutdown - Chicago Teachers Union,https://www.ctulocal1.org/covid19/resources/,https://www.righttorecovery.org/,,124,76,False,False,False,False,False,False,True,2024-02-21,2025-04-20,False,False,ctulocal1.org
12,Creating a “People’s Budget” in Chicago | American Friends Service Committee,https://afsc.org/news/creating-peoples-budget-chicago,https://www.righttorecovery.org/chicago-rescue-plan,Chicago Rescue Plan,11,46,False,False,False,True,False,False,False,2024-02-18,2025-04-23,False,False,afsc.org
10,Advocates Fight Against Outsourcing Chicago’s Mental Health Care – South Side Weekly,https://southsideweekly.com/advocates-fight-against-outsourcing-chicagos-mental-health-care/,https://www.righttorecovery.org/,Right to Recovery coalition,23,71,False,False,False,True,False,False,False,2024-02-18,2025-04-28,False,False,southsideweekly.com
10,Advocates Fight Against Outsourcing Chicago’s Mental Health Care – South Side Weekly,https://southsideweekly.com/advocates-fight-against-outsourcing-chicagos-mental-health-care/,https://www.righttorecovery.org/survey,survey,23,71,False,False,False,True,False,False,False,2024-07-28,2025-04-28,False,False,southsideweekly.com
10,Op-Ed: Bringing Chicago Home in a Time of Crisis – South Side Weekly,https://southsideweekly.com/op-ed-bringing-chicago-home-time-crisis/,https://www.righttorecovery.org/policy-demands,Right to Recovery movement has several demands,57,70,False,False,False,True,False,False,False,2024-07-28,2025-04-28,False,False,southsideweekly.com
10,The Right to Recovery - Chicago Teachers Union,https://www.ctulocal1.org/chicago-union-teacher/2020/05/right-to-recovery/,https://www.righttorecovery.org/,#Right to Recovery,19,79,False,False,False,True,False,False,False,2024-06-12,2025-04-19,False,False,ctulocal1.org
10,"Ride for Recovery: Taking back our streets and fighting for the many, not the few - Chicago Teachers Union",https://www.ctulocal1.org/chicago-union-teacher/2020/06/ride-for-recovery-report/,https://www.righttorecovery.org/,Right to Recovery,20,81,False,False,False,True,False,False,False,2024-06-18,2025-04-28,False,False,ctulocal1.org
10,Black community leaders call for comprehensive pandemic recovery package - Chicago Teachers Union,https://www.ctulocal1.org/posts/black-community-leaders-call-for-comprehensive-pandemic-recovery-package/,https://www.righttorecovery.org/,Right to Recovery,21,106,False,False,False,True,False,False,False,2024-08-17,2025-04-29,False,False,ctulocal1.org
