Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
60,LikeInMind / Community Planning Toolkit,http://confocal-manawatu.pbworks.com/w/page/114369667/Community%20Planning%20Toolkit,http://www.communityplanningtoolkit.org/,http://www.communityplanningtoolkit.org/,9,33,false,false,false,true,false,false,false,false,2025-03-04,2025-05-15,false,true
33,[Withdrawn] Community engagement: guidance for local authorities - GOV.UK,https://www.gov.uk/guidance/community-engagement-and-eu-exit-guidance-for-local-authorities,https://www.communityplanningtoolkit.org/community-engagement,Community Planning Toolkit: community engagement,25,72,false,false,false,true,false,false,false,false,2024-10-21,2025-05-10,false,false
25,Garden communities toolkit - Engagement - Guidance - GOV.UK,https://www.gov.uk/guidance/garden-communities/engagement,https://www.communityplanningtoolkit.org/,see more information on the Community Planning Toolkit.org website,10,47,false,false,false,true,false,false,false,false,2024-08-25,2025-04-19,false,false
21,Four Ways Cities Can Do Economic Development Better - HKS Student Policy Review HKS Student Policy Review,https://studentreview.hks.harvard.edu/four-ways-cities-can-do-economic-development-better/,http://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,visual mapping,22,50,false,false,false,true,false,false,false,false,2024-06-27,2025-06-02,false,false
21,Good Growth Principles | Cornwall & Isles of Scilly - Growth Hub,https://www.ciosgrowthhub.com/good-growth-principles,https://www.communityplanningtoolkit.org/,https://www.communityplanningtoolkit.org/,75,37,true,false,false,true,false,false,false,false,2024-03-10,2025-03-04,false,true
21,A brief guide to public involvement in funding applications | NIHR,https://www.nihr.ac.uk/documents/a-brief-guide-to-public-involvement-in-funding-applications/24162,https://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,Community Planning Toolkit,25,119,false,false,false,true,false,false,false,false,2024-08-17,2025-02-01,false,true
20,Developing a blue-green infrastructure (BGI) community engagement framework template | URBAN DESIGN International,https://link.springer.com/article/10.1057/s41289-021-00167-5,https://www.communityplanningtoolkit.org/community-engagement,https://www.communityplanningtoolkit.org/community-engagement,260,51,false,false,false,true,false,false,false,false,2025-01-21,2025-05-23,false,false
20,Developing a blue-green infrastructure (BGI) community engagement framework template | URBAN DESIGN International,https://link.springer.com/article/10.1057/s41289-021-00167-5,https://www.communityplanningtoolkit.org/sites/default/files/EngagementR5.pdf,https://www.communityplanningtoolkit.org/sites/default/files/EngagementR5.pdf,260,51,false,false,false,true,false,false,false,false,2025-01-21,2025-05-23,false,false
20,Mobility Matters Daily #127 - A bit of a dive into co-creation,https://mobilitymatters.substack.com/p/mobility-matters-daily-127-a-bit,https://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,focusses on the design elements of co-creation,17,12,false,false,false,true,false,false,false,false,2024-03-24,2025-05-16,false,false
19,2000 Act Definition: 151 Samples | Law Insider,https://www.lawinsider.com/dictionary/2000-act,https://www.communityplanningtoolkit.org/sites/default/files/CommunityPlanningR1A.pdf,Sample 3,24,56,false,false,false,true,false,false,false,false,2024-09-26,2025-03-21,false,false
18,What are good practices for engaging the community in the allocation of ARP funds? | Bloomberg Cities,https://bloombergcities.jhu.edu/faqs/what-are-good-practices-engaging-community-allocation-arp-funds,https://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,https://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,24,34,false,false,false,true,false,false,false,false,2024-03-25,2025-06-04,false,false
18,People-Centered Planning in Smart Cities | Serve-Learn-Sustain,https://d8-sls.oit.gatech.edu/people-centered-planning-smart-cities,http://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,Community Places 2014,40,37,false,false,false,true,false,false,false,false,2024-02-01,2025-02-04,false,true
18,People-Centered Planning in Smart Cities | Serve-Learn-Sustain,https://serve-learn-sustain.gatech.edu/people-centered-planning-smart-cities,http://www.communityplanningtoolkit.org/sites/default/files/Engagement.pdf,Community Places 2014,40,37,false,false,false,true,false,false,false,false,2024-02-01,2025-02-07,false,true
