Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
9,GREATER PITTSBURGH LITERACY COUNCIL (GPLC) | Pittsburgh,https://cap4kids.org/pittsburgh/299854040/,http://www.gplc.org/,GPLC Website,1,14,False,False,False,True,False,False,False,False,2023-12-12,2025-05-13,False,False
10,Sugarpacket: Final project: ENGL 688,https://blogs.setonhill.edu/KarissaKilgore/034642.html,http://www.gplc.org/,Greater Pittsburgh Literacy Council,1,8,False,False,False,True,False,False,False,False,2024-10-25,2025-06-05,False,False
5,"Hecht''S Department Stores-Overview, Competitors & Contact Info | Selling.com",https://selling.com/company/greater-pittsburgh-literacy-council/1744437,http://gplc.org/,,4,58,False,False,False,True,False,False,False,False,2025-01-08,2025-05-13,False,False
17,Happenings | Pitt Chronicle | University of Pittsburgh,https://www.chronicle.pitt.edu/story/happenings-197,http://www.gplc.org/,http://www.gplc.org,4,42,False,False,False,True,False,False,False,False,2024-08-15,2025-05-20,False,False
6,Volunteer Opportunities in the Pittsburgh Area - Relationship,https://www.sooperarticles.com/relationship-articles/volunteer-opportunities-pittsburgh-area-1084623.html,http://www.gplc.org/become-a-volunteer.cfm,be a volunteer in Allegheny County,5,74,False,False,False,True,False,False,False,False,2023-04-03,2025-04-14,False,False
8,Greater Pittsburgh Literacy Council | City Vision University,https://library.cityvision.edu/orgs/greater-pittsburgh-literacy-council,http://gplc.org/,Donate to this Organization,5,224,False,False,False,True,False,False,False,False,2024-11-23,2025-02-17,False,False
5,"Mary Kay Cosmetics | Pittsburgh, Pennsylvania | Pittsburgh.Net",https://www.pittsburgh.net/directory/gifts/mary-kay-cosmetics/,http://www.gplc.org/,Website,6,11,False,False,False,True,False,False,False,False,2025-04-25,2025-05-05,False,True
14,Greater Pittsburgh Literacy Council - Idealist,https://www.idealist.org/en/nonprofit/15c1e518b9e04c20a90e3e6b658d92b2-greater-pittsburgh-literacy-council-pittsburgh,http://www.gplc.org/,www.gplc.org,7,40,False,False,False,True,False,False,False,False,2024-05-22,2025-06-05,False,False
7,Greater Pittsburgh Literacy Council | K12 Academics,https://www.k12academics.com/national-directories/adult-school/greater-pittsburgh-literacy-council,http://www.gplc.org/,Website - Click Here!,11,415,False,False,False,True,False,False,False,False,2024-01-17,2025-05-12,False,False
10,Veterans and Refugees Build Together in Pittsburgh - The Mission Continues | The Mission Continues,https://www.missioncontinues.org/blog/veterans-refugees-build-together-pittsburgh/,https://www.gplc.org/,Greater Pittsburgh Literacy Council,11,49,False,False,False,True,False,False,False,False,2024-01-03,2025-06-05,False,False
7,Howard Levin Clubhouse Educational Resources,http://hlceducation.synthasite.com/ged-preparation.php,http://www.gplc.org/learn.cfm,Greater Pittsburgh Literarcy Council,12,14,False,False,False,True,False,False,False,False,2024-11-06,2025-06-04,False,False
12,Greater Pittsburgh Literacy Council | Downtown | General | Community & Public Places,https://www.pghcitypaper.com/pittsburgh/greater-pittsburgh-literacy-council/Location?oid=1858771,http://www.gplc.org/,www.gplc.org,12,111,False,False,False,True,False,False,False,False,2024-04-12,2025-05-05,False,False
6,Find Recent Grants - Searchable database - Grable,https://grable.org/find-grants/,http://www.gplc.org/,Literacy Pittsburgh,14,26,False,False,False,True,False,False,False,False,2024-07-13,2024-12-01,False,True
5,in focus: english as a second language - Mt Lebanon Magazine,https://lebomag.com/in-focus-english-as-a-second-language/,http://www.gplc.org/,www.gplc.org,14,68,False,False,False,True,False,False,False,False,2024-05-08,2025-05-30,False,False
61,Adult Literacy and Education Resources,https://literacy.kent.edu/Oasis/Resc/Educ/edu.html,http://www.gplc.org/,Greater Pittsburgh Literacy Council,15,13,False,False,False,True,False,False,False,False,2024-10-26,2025-05-18,False,False
