Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
6,"Business Directory Publishers Yellow Pages, Phonebook yellowpages directory, Industrial Commercial Guide, Jamals Yellow Pages of Pakistan",https://www.jamals.com/blue-chip/85431,http://www.bluechipmag.com/,www.bluechipmag.com,6,42,False,False,False,True,False,False,False,False,2024-08-24,2025-05-17,False,False
5,Death anniversary of Sifwat Ghayur observed; profile,https://pukhtoogle.com/death-anniversary-of-sifwat-ghayur-observed-profile/,http://www.bluechipmag.com/bc/popular_detail.php?popular=281,http://www.bluechipmag.com/bc/popular_detail.php?popular=281,12,46,False,False,False,True,False,False,False,False,2024-12-02,2025-05-05,False,False
12,,https://wiki-gateway.eudic.net/wikipedia_en/Jamsheed_Marker.html,http://www.bluechipmag.com/bc/content_detail.php?content=681,"Soraiya Qadir, ""Quiet Diplomacy by Jamsheed Marker"", Blue Chip: The Business People's Magazine .",12,118,False,False,False,True,False,False,False,False,2024-09-15,2025-03-07,False,False
9,Youth Entrepreneurship: The Way Out For Pakistan's Economic and Social Suffering - Center for International Private Enterprise,https://www.cipe.org/blog/2014/02/25/youth-entrepreneurship-the-way-out-for-pakistans-economic-and-social-suffering/,http://bluechipmag.com/faraz-khan-pakistans-global-social-entrepreneur/,Faraz Khan,13,59,False,False,False,True,False,False,False,False,2023-02-15,2025-01-23,False,False
26,University shows how immigration peps up the UK economy | Bradford | The Guardian,https://www.theguardian.com/uk/the-northerner/2012/dec/06/immigrants-bradford-business-mumtaz-james-caan-sir-anwar-pervez,http://www.bluechipmag.com/bc/content_detail.php?content=388,Sir Anwar Pervez,17,110,False,False,False,True,False,False,False,False,2024-12-21,2025-04-04,False,False
9,India-Pakistan Peace: Breaking Kashmir Impasse By Arshad M Khan,https://countercurrents.org/amkhan080216.htm,http://bluechipmag.com/index.php/security/64-kashmir-peace-and-commerce,possibility of arbitration,19,51,False,False,False,True,False,False,False,False,2024-12-16,2025-06-04,False,False
10,Our Own Worst Enemy - FPIF,https://fpif.org/our_own_worst_enemy/,http://www.bluechipmag.com/bc/content_detail.php?content=572,staggering success rate,19,30,False,False,False,True,False,False,False,False,2023-09-13,2025-02-25,False,True
15,The road to a stable Afghanistan is through…the Pakistani countryside? – Foreign Policy,https://foreignpolicy.com/2012/04/27/the-road-to-a-stable-afghanistan-is-through-the-pakistani-countryside/,http://www.bluechipmag.com/bc/content_detail.php?content=572,staggering success rate,25,216,False,False,False,True,False,False,False,False,2024-08-02,2025-05-24,False,False
12,Dr. Ishrat Husain>>>Papers & Articles,https://ishrathusain.iba.edu.pk/papers.html,http://www.bluechipmag.com/artdetail.php?articleid=64&highpageid&pageid=30&subpageid,History of the Banking System in Pakistan,25,595,False,False,False,True,False,False,False,False,2024-10-19,2025-05-22,False,False
5,"Muktijuddho (Bangladesh Liberation War 1971) - Bijoy Dibosh, Instrument of Surrender - History of Bangladesh",http://www.londoni.co/index.php/lifestyle?catid=23%3A1971-muktijuddho&id=173%3Amuktijuddho-bangladesh-liberation-war-1971-bijoy-dibosh-instrument-of-surrender-history-of-bangladesh&view=article,http://bluechipmag.com/bc/content_detail.php?content=611,General A. A. K. Niazi,57,6,False,False,False,True,False,False,False,False,2024-08-08,2025-05-18,False,False
49,Choked Pipes - Reforming Pakistan's Mixed Health System - Dr. Sania Nishtar,http://www.sanianishtar.info/choked-pipes/,http://www.bluechipmag.com/bc/content_detail.php?content=313,Rev_CP_BC1_thumb,66,89,False,False,False,False,False,False,True,False,2024-12-22,2024-12-22,False,False
5,09 | December | 2010 | Journeys to democracy,https://beenasarwar.com/2010/12/09/,http://www.bluechipmag.com/bc/content_detail.php?content=90,No Honour in Killing,98,174,False,False,False,True,False,False,False,False,2024-08-30,2025-03-14,False,False
