Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
52,"Video Converter, DVD Ripper, MP4 Converter, YouTube Video Converter, Flash Slideshow Maker",http://www.alivemedia.net/,http://www.epagecreator.net/,Flipbook Creator,4,95,false,false,false,true,false,false,false,false,2024-09-02,2025-05-13,false,false
42,"Video Converter, DVD Ripper, MP4 Converter, YouTube Video Converter, Flash Slideshow Maker",https://collinsforcongress.com/,http://www.epagecreator.net/,Flipbook Creator,6,94,false,false,false,true,false,false,false,false,2024-04-27,2025-02-12,false,false
32,Top 27 Similar Sites Like appmk.com | Best appmk Alternatives & Reviews,https://www.sitelike.org/similar/appmk.com/,https://www.epagecreator.net/,epagecreator.net,17,114,true,false,false,false,false,false,true,false,2024-09-28,2025-05-16,false,false
29,Top 33 similar sites like 1stflip.com and 1stflip alternatives,https://www.sitelike.org/similar/1stflip.com/,https://www.epagecreator.net/,epagecreator.net,17,138,true,false,false,false,false,false,true,false,2025-02-20,2025-02-20,false,false
23,EPUB+App - Search Images,https://akam.bing.com/images/search?FORM=IRMHRS&q=EPUB%2BApp,https://epagecreator.net/pdf-to-epub.html,epagecreator.net,40,350,false,false,false,true,false,false,false,false,2024-07-29,2024-11-01,false,true
23,ePageCreator - Download,https://epagecreator.en.softonic.com/,http://www.epagecreator.net/,Alive Software Inc.,37,221,true,false,false,true,false,false,false,false,2024-10-03,2025-02-01,false,false
23,"Video Converter, DVD Ripper, MP4 Converter, YouTube Video Converter, Flash Slideshow Maker",https://www.alivemedia.net/,http://www.epagecreator.net/,Flipbook Creator,4,96,false,false,false,true,false,false,false,false,2024-10-13,2025-05-08,false,false
19,ePageCreator - Crunchbase Company Profile & Funding,https://www.crunchbase.com/organization/epagecreator,https://www.epagecreator.net/,www.epagecreator.net,8,64,true,false,false,true,false,false,false,false,2024-07-14,2025-02-22,false,false
18,ePageCreator Download,https://epagecreator.software.informer.com/,http://www.epagecreator.net/,"Alive Software, Inc.",6,71,true,false,false,true,false,false,false,false,2025-01-21,2025-05-14,false,false
18,ePageCreator 6.0 Download (Free trial) - ePageCreator (2).exe,https://epagecreator.software.informer.com/6.0/,http://www.epagecreator.net/,"Alive Software, Inc.",6,62,true,false,false,true,false,false,false,false,2025-01-23,2025-05-08,false,false
