Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History

creativelandscapeborders.com,clear,3,Clean,22,22,0,27,en,Welcome to Creative Landscape Borders. Your creative solution to beautifying your landscaping,creative landscape borders,http://web.archive.org/web/20030526080353if_/http://www.creativelandscapeborders.com:80/,27,223,102,1145,50,50,0,8,304,79,181,75,71,132,165,297,18,382,0,0,30,15,114,35,217,23,23,0,0,Yes,English,Business/Construction and Maintenance,,,2003: English
,,,,,,,,,Creative Landscape Borders for concrete landscape edging in Spokane WA Eastern Washington North Idaho decorative stamped lighted curbs curbing,benefits,http://web.archive.org/web/20031128125256if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004: English
,,,,,,,,,Creative Landscape Borders Inc. – Where Quality Matters,website,http://web.archive.org/web/20040611044658if_/http://creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005: English
,,,,,,,,,,faqs,http://web.archive.org/web/20050207225931if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,,about us,http://web.archive.org/web/20050825181052if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,creativelandscapeborders.net,http://web.archive.org/web/20060311144203if_/http://www.creativelandscapeborders.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,creativelandscapeborders.com,http://web.archive.org/web/20061015190723if_/http://www.creativelandscapeborders.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,creative landscape borders inc. – where quality matters,http://web.archive.org/web/20070416185020if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,http://creativelandscapeborders.com,http://web.archive.org/web/20080101171030if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,,http://web.archive.org/web/20080922162421if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,,http://web.archive.org/web/20090415170222if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20100206110235if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20101009031829if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20110227053921if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20110830130052if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20120702063619if_/http://www.creativelandscapeborders.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20121202070226if_/http://www.creativelandscapeborders.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
