Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History

zerozerosf.com,clear,4,Clean,15,15,0,70,en,Zero Zero SF Restaurant,http://www.zerozerosf.com/,http://web.archive.org/web/20100724012759if_/http://zerozerosf.com:80/,70,424,2,772,50,58,37,14,2746,452,2217,414,329,329,2415,2744,45,419,0,1,21,23,769,223,23,194,173,0,0,No,English Japanese Chinese Italian Portuguese Russian Spanish/Castilian,Recreation/Travel,Computers/Internet/Searching,Home/Cooking,2010: 
,,,,,,,,,Zero Zero,website,http://web.archive.org/web/20110207192631if_/http://zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: 
,,,,,,,,,Zero Zero SF | Zero Zero,zerozerosf.com,http://web.archive.org/web/20110621034641if_/http://zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: 
,,,,,,,,,Zero Zero SF - Zero Zero,http://www.zerozerosf.com,http://web.archive.org/web/20111102200137if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: 
,,,,,,,,,Zero Zero | Calipolitan,http://zerozerosf.com,http://web.archive.org/web/20120309020703if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: 
,,,,,,,,,,www.zerozerosf.com,http://web.archive.org/web/20120723075014if_/http://zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: 
,,,,,,,,,,visit website,http://web.archive.org/web/20121203072953if_/http://zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,zerozerosf,http://web.archive.org/web/20130404042454if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,zero zero,http://web.archive.org/web/20130811224711if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20140421074948if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20140822181600if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20141227171148if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20150428005933if_/http://zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20150904024711if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160111110335if_/http://zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160513234928if_/http://zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160915110018if_/http://www.zerozerosf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180331222510if_/http://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180820075822if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190511044527if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20201019032059if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210227085408if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220201133542if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220926030810if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230330123112if_/https://www.zerozerosf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
safetyperformance.com,clear,4,Clean,24,24,0,1,en,The Source for Behavior-Based Safety: Welcome to Safety Performance Solutions,safety performance solutions inc.,http://web.archive.org/web/19990508125532if_/http://www.safetyperformance.com:80/,1,242,102,443,50,50,20,2,1703,246,1065,185,161,558,1139,1697,22,3,1,4,30,19,579,96,77,92,82,1,0,No,English Thai Spanish/Castilian Czech,Business/Human Resources,,,1999: English
,,,,,,,,,New Page 1,the value of humor - safety performance,http://web.archive.org/web/20000229140735if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000: English
,,,,,,,,,The Source for behavior-based safety training and consulting,improving safety communication with behavior-based safety,http://web.archive.org/web/20001021230540if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001: English
,,,,,,,,,Safety Performance Solutions,safetyperformance,http://web.archive.org/web/20010721221512if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002: English
,,,,,,,,,Behavior Based Safety Safety Culture Behavioral Safety and Safety Perception - Safety Performance Solutions,www.safetyperformance.com,http://web.archive.org/web/20020402075025if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003: English
,,,,,,,,,Safety Culture Survey/Assessment Behavioral Safety and Other Services to Improve Safety Culture and Prevent Injuries - Safety Performance Solutions,safety performance solutions,http://web.archive.org/web/20021102055035if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004: English
,,,,,,,,,,increasing employee support for safety,http://web.archive.org/web/20030527182006if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005: English
,,,,,,,,,,the value of humor.pdf - safety performance,http://web.archive.org/web/20031201025236if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,,safetyperformance.com,http://web.archive.org/web/20040602051559if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,http://www.safetyperformance.com,http://web.archive.org/web/20041214105912if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,,http://web.archive.org/web/20051219164913if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,,http://web.archive.org/web/20060705200405if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,,http://web.archive.org/web/20070208200456if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,,http://web.archive.org/web/20070811180317if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,,http://web.archive.org/web/20080215234334if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20080916000736if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20090323042816if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20100612062335if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20101230070928if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20110823091035if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20120328064055if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20130127074925if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20130624101016if_/http://safetyperformance.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20131028161201if_/http://www.safetyperformance.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141015045554if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150220004628if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150717092105if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151208124323if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160526172703if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20161003103556if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170313202135if_/http://www.safetyperformance.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170729231430if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20171220124811if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180501102008if_/http://safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190217151523if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190619110111if_/http://www.safetyperformance.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
