Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History
,,,,,,,,,,,http://web.archive.org/web/20130321074628if_/http://www.myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20131026061735if_/http://www.myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20141005184725if_/http://www.myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20150210174151if_/http://www.myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20150623035711if_/http://www.myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20160808195218if_/http://myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20170127153100if_/http://myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20170618182040if_/http://myasha.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20180515152750if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190528040557if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200304215149if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200813052237if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210725084308if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211201180747if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220629062116if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230325041132if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240223211736if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240720031510if_/https://myasha.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crossmyt.com,spam,–,SNAPSHOT <http://web.archive.org/web/20170206152032if_/http://www.crossmyt.com/> TEXT : Badword [fuck] in ( was actually looking for. And good thing I have my ad-blocker on. Armando on 01/18/2017 eat my ass fuck you on 01/20/2017 Subscribe to Off The Grid Mailing List * indicates required Email Address * F),24,25,0,34,en,Crossmyt.com,\the awful german language\ by mark twain,http://web.archive.org/web/19991007014935if_/http://crossmyt.com:80/,34,558,2,658,50,50,40,2,7810,1081,7337,1037,833,1196,6601,7798,158,0,4,167,23,27,3041,926,51,478,408,0,5,No,English German Russian Chinese French Italian Danish Dutch/Flemish Swedish Ukrainian,Science/Social Sciences,Computers/Software/Operating Systems,Society/Politics,1999: English
,,,,,,,,pt,,the awful german language,http://web.archive.org/web/20000510174216if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000: English
,,,,,,,,,crossmyt.com,crossmyt,http://web.archive.org/web/20010201145200if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001: English
,,,,,,,,,Off The Grid Living - Off The Grid Living,http://www.crossmyt.com/hc/linghebr/austheir.html#x1a,http://web.archive.org/web/20010924002230if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002: English
,,,,,,,,,Off The Grid Living,http://www.crossmyt.com/hc/linghebr/awfgrmlg.html,http://web.archive.org/web/20020327174003if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003: English
,,,,,,,,,,http://www.crossmyt.com/hc/linghebr/austheir.html,http://web.archive.org/web/20021121191525if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004: English
,,,,,,,,,,crossmyt.com,http://web.archive.org/web/20030526161321if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005: English
,,,,,,,,,,mark twain,http://web.archive.org/web/20031215220809if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,,jane austen or any other number of famous authors,http://web.archive.org/web/20040623021145if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,原始内容,http://web.archive.org/web/20050130142357if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,,http://web.archive.org/web/20050829235734if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,,http://web.archive.org/web/20060402200627if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,,http://web.archive.org/web/20061010064736if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,,http://web.archive.org/web/20070614214033if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,,http://web.archive.org/web/20071221092128if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20080703140846if_/http://crossmyt.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20090127005228if_/http://crossmyt.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: Portuguese English
,,,,,,,,,,,http://web.archive.org/web/20090727135249if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20100104072627if_/http://crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20100525204247if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20101103233922if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20110512195001if_/http://crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20111020153524if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20120628031044if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20130204041535if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20130926121949if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140222113433if_/http://www.crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140803043228if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141217002552if_/http://crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150426122323if_/http://crossmyt.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151209143934if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160715003230if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170206152032if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180127225400if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180614134232if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190208193533if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190622123703if_/http://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220123232017if_/https://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221006051653if_/https://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230530051809if_/https://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240313181041if_/https://www.crossmyt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vetgrad.com,error,–,Processing error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smallbusinessbible.org,spam,–,LINKED ANCHORS : Badword [Poker] in (3 Ways Poker Can Help You Advance Your Business Skillset),20,20,0,42,en,www.smallbusinessbible.org,small business bible,http://web.archive.org/web/20050523001107if_/http://www.smallbusinessbible.org:80/,42,403,4,925,50,124,34,15,14290,419,7485,284,249,454,13824,14278,12222,26010,0,24,23,16,4205,91,3280,86,86,0,0,Yes,English Spanish/Castilian Portuguese French,Recreation/Collecting,Computers/Data Formats,Society/People,2005: English
,,,,,,,,,Running a Successful Business: Small Business Bible,brochure design - small business bible,http://web.archive.org/web/20051124010552if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,Small Business Bible - The A to Z for a successful Small Business,http://www.smallbusinessbible.org/advan_disadvan_informationtechnology.html,http://web.archive.org/web/20060612224348if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,Getting the Money You Need to Succeed : Small Business Bible.org,business plan - what kind of plan can be deviced from a small business?,http://web.archive.org/web/20061218132506if_/http://smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,smallbusinessbible.org at Directnic,website design - dos & donts of custom website design.,http://web.archive.org/web/20070717012628if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,small business bible,smallbusinessbible.org,http://web.archive.org/web/20080126112747if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,small business bible | business blog,website design - small business web design,http://web.archive.org/web/20081004195946if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,Wayback Machine,www.smallbusinessbible.org/salespromotionstrategy.html,http://web.archive.org/web/20090410025736if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,company logo design - small business information center.,http://web.archive.org/web/20091126003927if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20100330051939if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20110110070332if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20110706065738if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20111124052045if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20120325115909if_/http://smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20120801074620if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20121206120338if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20130507080120if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20130911054640if_/http://www.smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20140424194630if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141218103918if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160202041415if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170118214429if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170518235441if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180317082028if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180809185625if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200611040756if_/http://smallbusinessbible.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210120183805if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210922103916if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220129063938if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221007114334if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230214224649if_/https://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230714043429if_/http://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231208160605if_/https://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240511203017if_/https://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20241122171754if_/https://smallbusinessbible.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thedietchannel.com,spam,–,SNAPSHOT <http://web.archive.org/web/20231120155803if_/https://www.thedietchannel.com/> TEXT : Badword [Wellbutrin] in (use weight loss? In this article we will … How Does Manjaro Cause Weight Loss Read More » How Much Wellbutrin to Lose Weight Diet / By Title: How Much Wellbutrin to Lose Weight: Exploring the Potenti),26,26,0,110,en,The Diet Channel - weight loss diet analysis nutrition information and more,strong women stay slim,http://web.archive.org/web/19991201001746if_/http://thedietchannel.com:80/,110,1345,14,23434,50,613,39,3,15590,1141,6084,832,698,1461,14105,15566,127,7,14,40,23,28,3331,760,334,439,368,0,4,No,English Dutch/Flemish Romanian/Moldavian/Moldovan Japanese Turkish French Polish Spanish/Castilian Ukrainian Russian,Home/Cooking,Shopping/Health,Regional/Europe,1999: English
,,,,,,,,,Weight Loss Diets Nutrition & Exercise at The Diet Channel,weight training,http://web.archive.org/web/20000608222632if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000: English
,,,,,,,,,,thedietchannel,http://web.archive.org/web/20010104163700if_/http://thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001: English
,,,,,,,,,Wayback Machine,the diet channel,http://web.archive.org/web/20010720094101if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002: English
,,,,,,,,,,\diet channel award review of quackwatch\,http://web.archive.org/web/20020122091003if_/http://thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003: English
,,,,,,,,,,more calories,http://web.archive.org/web/20020802225804if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004: English
,,,,,,,,,,aerobic activity,http://web.archive.org/web/20030203071615if_/http://thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005: English
,,,,,,,,,,thedietchannel.com,http://web.archive.org/web/20030924223901if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,food diary,http://web.archive.org/web/20040506050608if_/http://thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,,http://web.archive.org/web/20041106090313if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,,http://web.archive.org/web/20050507085258if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,,http://web.archive.org/web/20070217195009if_/http://www.thedietchannel.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,,http://web.archive.org/web/20070925201153if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20080331235357if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20081012235414if_/http://www.thedietchannel.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20090827083240if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20100106024449if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20100515213626if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20101122224520if_/http://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20120615062721if_/http://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20121019071252if_/http://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20130225211211if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20130703180028if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20140519151136if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025: English
,,,,,,,,,,,http://web.archive.org/web/20140928171130if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151002083035if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160716191935if_/http://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170512185057if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180217182451if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180723082359if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190328120157if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190829214944if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200516153940if_/http://www.thedietchannel.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211201001300if_/https://thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221006043729if_/https://thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231120155803if_/https://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20250420053548if_/http://www.thedietchannel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
